Ore Name,ItemStack,Item ID,Display Name,Wildcard
chestEnder,1xtile.enderchest@139,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@140,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@141,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@142,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@143,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@144,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@145,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@146,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@147,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@148,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@149,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@150,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@151,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@152,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@153,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@154,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@155,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@156,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@157,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@158,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@159,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@160,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@161,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@162,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@163,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@164,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@165,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@166,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@167,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@168,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@169,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@170,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@171,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@172,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@173,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@174,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@175,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@176,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@177,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@178,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@179,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@180,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@181,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@182,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@183,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@184,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@185,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@186,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@187,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@188,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@189,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@190,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@191,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@192,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@193,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@194,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@195,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@196,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@197,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@198,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@199,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@200,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@201,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@202,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@203,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@204,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@205,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@206,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@207,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@208,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@209,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@210,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@211,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@212,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@213,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@214,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@215,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@216,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@217,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@218,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@219,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@220,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@221,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@222,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@223,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@224,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@225,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@226,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@227,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@228,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@229,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@230,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@231,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@232,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@233,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@234,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@235,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@236,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@237,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@238,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@239,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@240,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@241,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@242,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@243,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@244,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@245,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@246,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@247,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@248,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@249,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@250,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@251,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@252,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@253,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@254,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@255,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@256,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@257,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@258,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@259,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@260,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@261,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@262,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@263,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@264,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@265,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@266,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@267,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@268,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@269,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@270,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@271,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@272,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@273,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@274,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@275,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@276,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@277,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@278,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@279,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@280,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@281,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@282,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@283,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@284,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@285,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@286,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@287,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@288,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@289,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@290,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@291,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@292,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@293,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@294,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@295,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@296,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@297,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@298,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@299,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@300,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@301,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@302,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@303,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@304,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@305,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@306,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@307,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@308,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@309,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@310,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@311,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@312,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@313,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@314,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@315,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@316,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@317,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@318,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@319,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@320,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@321,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@322,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@323,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@324,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@325,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@326,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@327,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@328,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@329,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@330,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@331,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@332,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@333,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@334,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@335,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@336,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@337,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@338,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@339,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@340,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@341,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@342,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@343,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@344,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@345,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@346,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@347,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@348,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@349,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@350,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@351,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@352,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@353,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@354,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@355,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@356,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@357,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@358,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@359,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@360,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@361,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@362,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@363,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@364,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@365,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@366,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@367,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@368,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@369,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@370,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@371,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@372,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@373,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@374,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@375,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@376,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@377,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@378,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@379,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@380,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@381,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@382,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@383,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@384,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@385,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@386,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@387,EnderStorage:enderChest,Ender Chest,false
chestEnder,1xtile.enderchest@388,EnderStorage:enderChest,Ender Chest,false
