Name,ID,Has Block,Mod,Class
chisel:iron_bars,1674,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:iron2,1675,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:iron_block,1676,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:jackolantern1,1677,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern2,1678,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern3,1679,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern4,1680,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern5,1681,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern6,1682,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern7,1683,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern8,1684,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern9,1685,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern10,1686,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern11,1687,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern12,1688,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern13,1689,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern14,1690,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern15,1691,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern16,1692,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:laboratoryblock,1693,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:lapis_block,1694,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:lavastone,1695,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:leadblock,1696,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:leaves,1697,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone,1698,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_slab,1699,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:limestone_slab_top,1700,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:limestone_stairs.0,1701,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.1,1702,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.2,1703,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.3,1704,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.4,1705,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.5,1706,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.6,1707,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.7,1708,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble,1709,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_slab,1710,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_slab_top,1711,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_stairs.0,1712,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.1,1713,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.2,1714,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.3,1715,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.4,1716,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.5,1717,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.6,1718,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.7,1719,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_pillar,1720,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_pillar_slab,1721,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_pillar_slab_top,1722,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:nation,1723,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:rebel,1724,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:nether_brick,1725,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:netherrack,1726,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:obsidian,1727,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice,1728,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_pillar,1729,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.0,1730,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.1,1731,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.2,1732,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.3,1733,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.4,1734,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.5,1735,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.6,1736,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.7,1737,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:paperwall,1738,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:paperwall_block,1739,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:present,1740,true,chisel,com.cricketcraft.chisel.item.ItemBlockPresent
chisel:pumpkin1,1741,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin2,1742,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin3,1743,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin4,1744,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin5,1745,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin6,1746,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin7,1747,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin8,1748,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin9,1749,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin10,1750,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin11,1751,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin12,1752,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin13,1753,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin14,1754,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin15,1755,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin16,1756,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:redstone_block,1757,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:road_line,1758,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sandstone,1759,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sandstone_scribbles,1760,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:silverblock,1761,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sand_snakestone,1762,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stone_snakestone,1763,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:obsidian_snakestone,1764,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:steelblock,1765,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stonebricksmooth,1766,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:tallow,1767,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical,1768,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical2,1769,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical3,1770,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:templeblock,1771,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:mossy_templeblock,1772,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:tinblock,1773,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:thaumium,1774,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:torch1,1775,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch2,1776,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch3,1777,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch4,1778,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch5,1779,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch6,1780,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch7,1781,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch8,1782,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch9,1783,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch10,1784,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:tyrian,1785,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:uraniumblock,1786,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:valentines,1787,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstone,1788,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstone2,1789,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstoneRunic,1790,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstonePillar,1791,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstonePillar2,1792,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:warningSign,1793,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:waterstone,1794,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:oak_planks,1795,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:spruce_planks,1796,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:birch_planks,1797,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:jungle_planks,1798,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:acacia_planks,1799,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:dark_oak_planks,1800,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:woolen_clay,1801,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
Ztones:stoneTile,1802,true,Ztones,net.minecraft.item.ItemBlock
Ztones:cleanDirt,1803,true,Ztones,net.minecraft.item.ItemBlock
Ztones:booster,1804,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampf,1805,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampt,1806,true,Ztones,net.minecraft.item.ItemBlock
Ztones:lampb,1807,true,Ztones,net.minecraft.item.ItemBlock
Ztones:auroraBlock,1808,true,Ztones,net.minecraft.item.ItemBlock
Ztones:tile.agonBlock,1809,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.bittBlock,1810,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.crayBlock,1811,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.fortBlock,1812,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.iszmBlock,1813,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.jeltBlock,1814,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.korpBlock,1815,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.krypBlock,1816,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.lairBlock,1817,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.laveBlock,1818,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mintBlock,1819,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mystBlock,1820,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.redsBlock,1821,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.roenBlock,1822,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.solsBlock,1823,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.tankBlock,1824,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.vectBlock,1825,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.venaBlock,1826,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zechBlock,1827,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zionBlock,1828,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zomeBlock,1829,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoneBlock,1830,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zorgBlock,1831,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.glaxx,1832,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.reedBlock,1833,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.syncBlock,1834,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zkulBlock,1835,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.azurBlock,1836,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zetaBlock,1837,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zestBlock,1838,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoeaBlock,1839,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zaneBlock,1840,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zythBlock,1841,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.ztylBlock,1842,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
chococraft:gysahlStemBlock,1843,true,chococraft,net.minecraft.item.ItemBlock
chococraft:gysahlGreenBlock,1844,true,chococraft,net.minecraft.item.ItemBlock
chococraft:strawBlock,1845,true,chococraft,net.minecraft.item.ItemBlock
ComputerCraft:CC-Computer,1846,true,ComputerCraft,dan200.computercraft.shared.computer.items.ItemComputer
ComputerCraft:CC-Peripheral,1847,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.ItemPeripheral
ComputerCraft:CC-Cable,1848,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.ItemCable
ComputerCraft:command_computer,1849,true,ComputerCraft,dan200.computercraft.shared.computer.items.ItemCommandComputer
ComputerCraft:CC-Turtle,1850,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleLegacy
ComputerCraft:CC-TurtleExpanded,1851,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleNormal
ComputerCraft:CC-TurtleAdvanced,1852,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleAdvanced
OpenComputers:accessPoint,1853,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:adapter,1854,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:assembler,1855,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:cable,1856,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:capacitor,1857,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case1,1858,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case3,1859,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case2,1860,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:charger,1861,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:disassembler,1862,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:diskDrive,1863,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:geolyzer,1864,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:hologram1,1865,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:hologram2,1866,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:keyboard,1867,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:motionSensor,1868,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:powerConverter,1869,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:powerDistributor,1870,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:raid,1871,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:redstone,1872,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen1,1873,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen3,1874,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen2,1875,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:serverRack,1876,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:switch,1877,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:caseCreative,1878,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:microcontroller,1879,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:robotAfterimage,1880,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:robot,1881,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:print,1882,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:printer,1883,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:chameliumBlock,1884,true,OpenComputers,li.cil.oc.common.block.Item
CompactMachines:machine,1885,true,CompactMachines,org.dave.CompactMachines.item.ItemBlockMachine
CompactMachines:interface,1886,true,CompactMachines,net.minecraft.item.ItemBlock
CompactMachines:innerwall,1887,true,CompactMachines,net.minecraft.item.ItemBlock
CompactMachines:innerwalldecor,1888,true,CompactMachines,net.minecraft.item.ItemBlock
CompactMachines:resizingcube,1889,true,CompactMachines,net.minecraft.item.ItemBlock
GalacticraftCore:tile.crudeOilStill,1890,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.fuel,1891,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.landingPad,1892,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockLandingPad
GalacticraftCore:tile.landingPadFull,1893,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.unlitTorch,1894,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.unlitTorchLit,1895,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.breatheableAir,1896,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.brightAir,1897,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.brightBreathableAir,1898,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
GalacticraftCore:tile.oxygenCollector,1899,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
GalacticraftCore:tile.oxygenCompressor,1900,true,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBlockOxygenCompressor
